customer_id,signup_date,age,region,plan,tenure_months,num_devices,monthly_charges,discount_pct,is_autopay,avg_session_minutes,sessions_last_30d,last_login_days_ago,support_tickets_90d,payment_failures_12m,satisfaction_score,churn,total_charges
CUST0049330,2021-08-24,35.0,East,Basic,40,2,39.73,0,1,41.6,16,5,0,0,4.0,0,1589.2
CUST0001536,2023-10-12,45.0,Central,Standard,14,2,64.07,0,1,19.3,3,44,2,0,2.0,0,896.98
CUST0016332,2023-10-27,54.0,West,Standard,14,3,75.52,0,1,18.8,11,1,2,0,3.0,0,1057.28
CUST0039826,2023-04-02,47.0,West,Basic,21,3,42.03,0,1,9.7,9,2,1,0,3.0,0,882.63
CUST0026508,2021-11-03,37.0,East,Basic,38,2,41.19,0,0,12.9,0,73,2,0,2.0,1,1565.22
CUST0007259,2022-03-25,50.0,North,Standard,33,4,78.54,0,0,22.4,11,7,0,1,4.0,0,2591.82
CUST0037616,2024-06-02,39.0,West,Basic,7,2,42.15,5,1,20.8,17,2,1,1,3.0,0,280.3
CUST0001466,2023-08-29,41.0,East, Standard,16,3,63.28,0,0,41.4,16,4,0,0,5.0,0,1012.48
CUST0020930,2021-03-24,25.0,West,Basic,45,1,22.89,5,0,26.2,22,0,0,0,4.0,0,978.55
CUST0001398,2024-05-01,24.0,East,Premium,8,3,99.58,15,1,67.1,33,1,0,0,4.0,0,677.14
CUST0040276,2024-03-13,38.0,South,Premium,9,3,98.19,0,0,11.7,6,22,0,1,2.0,0,883.71
CUST0008004,2020-11-25,36.0,North,Basic,49,2,43.34,0,1,66.5,28,4,0,0,4.0,0,2123.66
CUST0010797,2021-10-16,50.0,West,Basic,39,2,35.62,5,0,24.7,17,0,2,0,3.0,0,1319.72
CUST0013696,2024-02-12,30.0,East,Basic,10,2,40.74,0,0,14.4,14,0,0,0,5.0,0,407.4
CUST0015817,2022-06-22,24.0,North,Standard,30,4,60.79,0,1,27.6,8,25,0,0,3.0,0,1823.7
CUST0016155,2023-04-22,41.0,Central,Standard,20,2,67.46,0,1,13.7,10,4,3,0,2.0,1,1349.2
CUST0024790,2023-09-12,60.0,West,Standard,15,3,63.73,25,1,14.1,9,38,0,0,,0,716.96
CUST0024408,2023-09-26,45.0,East,Basic,15,3,33.61,0,0,12.5,5,107,1,1,2.0,0,504.15
CUST0004132,2020-09-01,52.0,North,Standard,52,2,61.53,0,1,14.9,10,13,2,0,3.0,0,3199.56
CUST0017512,2024-06-29,50.0,North,Basic,6,2,34.2,0,0,43.4,18,26,0,1,4.0,0,205.2
CUST0023134,2022-06-13,42.0,Central,Standard,31,3,60.15,0,1,12.0,2,30,1,0,,0,1864.65
CUST0032248,2022-07-21,54.0,South,Basic,29,2,23.48,0,1,29.4,9,34,0,1,3.0,0,680.92
CUST0023999,2021-05-27,44.0,South,Basic,43,1,19.99,20,0,17.7,6,9,0,1,,0,687.66
CUST0004090,2021-09-15,22.0,East,Basic,40,2,36.38,0,1,20.2,6,1,3,0,2.0,0,1455.2
CUST0049160,2024-09-20,39.0,East,Standard,3,3,72.69,0,0,20.9,9,6,0,0,,0,218.07
CUST0039547,2023-07-17,39.0,Central,Premium,17,1,97.68,20,1,23.1,12,43,0,1,3.0,1,1328.45
CUST0036526,2023-10-21,44.0,Central,Basic,14,2,38.88,0,0,26.1,10,3,0,1,2.0,0,544.32
CUST0025504,2023-11-26,53.0,South,Premium,13,4,124.43,0,0,24.0,2,5,1,3,4.0,0,1617.59
CUST0012325,2024-04-21,61.0,West,Basic,8,3,36.7,10,1,38.7,7,4,0,0,5.0,0,264.24
CUST0015574,2023-09-08,22.0,South,Standard,16,2,56.32,0,0,17.6,5,7,1,0,3.0,0,901.12
CUST0003943,2023-09-26,26.0,Central,Basic,15,2,35.67,0,0,25.8,21,1,1,0,4.0,0,535.05
CUST0024298,2024-04-23,48.0,West,Standard,8,2,61.94,25,1,32.1,8,2,3,0,3.0,0,371.64
CUST0013523,2023-03-07,31.0,South,Standard,22,1,58.72,0,1,33.3,6,9,1,1,2.0,0,1291.84
CUST0027867,2024-03-30,54.0,NORTH,Basic,9,1,29.75,0,0,,4,27,1,0,3.0,0,267.75
CUST0020801,2023-10-27,38.0,SOUTH,Basic,14,4,38.23,0,0,18.7,11,3,2,1,3.0,1,535.22
CUST0032191,2023-06-21,66.0,East,Premium,18,1,97.67,0,1,14.0,15,0,4,0,4.0,0,1758.06
CUST0019382,2024-08-07,19.0,South,Premium,4,3,103.94,0,0,11.8,1,37,2,0,1.0,1,415.76
CUST0027001,2023-05-14,50.0,East,Standard,19,5,72.4,0,1,30.8,16,1,1,0,3.0,0,1375.6
CUST0040253,2022-09-26,58.0,South,Premium,27,2,107.38,0,1,26.8,10,1,1,0,3.0,0,2899.26
CUST0019061,2024-05-09,37.0,East,Basic,7,1,32.55,0,1,39.6,12,1,2,2,4.0,0,227.85
CUST0001687,2023-08-07,60.0,West,Standard,17,3,70.78,0,1,15.5,11,2,1,0,3.0,0,1203.26
CUST0032040,2023-01-21,18.0,Central,Premium,23,4,102.7,0,0,6.9,1,51,1,1,1.0,1,2362.1
CUST0000053,2022-06-27,52.0,South,Standard,30,3,76.01,0,1,17.7,8,11,0,0,5.0,0,2280.3
CUST0047541,2023-07-20,80.0,West,Basic,17,2,33.63,20,1,20.2,8,2,2,2,2.0,0,457.37
CUST0036809,2022-12-11,39.0,West,Basic,25,4,44.11,0,0,42.2,10,4,1,0,2.0,0,1102.75
CUST0030555,2024-03-04,27.0,North,Premium,10,1,95.54,0,1,14.9,6,22,2,0,2.0,0,955.4
CUST0027295,2024-06-25,28.0,Central,Standard,6,4,70.92,25,0,27.2,17,17,0,0,5.0,0,319.14
CUST0009546,2023-06-19,48.0,East, Basic,18,4,43.46,0,0,7.0,5,9,2,1,2.0,0,782.28
CUST0000912,2023-09-24,40.0,Central,Premium,15,4,111.17,20,1,21.5,3,1,1,0,4.0,1,1334.04
CUST0030900,2023-04-20,18.0,North,Basic,20,5,50.74,20,1,19.0,15,2,0,0,,0,811.84
CUST0037381,2021-03-17,31.0,South,Standard,46,3,70.05,0,0,45.3,22,3,1,0,2.0,0,3222.3
CUST0043180,2023-09-20,22.0,North,Basic,15,2,33.61,0,1,63.2,26,1,0,0,,0,504.15
CUST0033005,2021-04-29,34.0,East,Premium,44,2,117.01,0,0,,8,17,0,0,4.0,0,5148.44
CUST0024400,2024-04-28,53.0,West,Standard,8,2,66.52,15,0,,6,9,3,2,,1,452.34
CUST0046799,2024-02-28,28.0,West,Premium,10,2,103.67,5,1,11.9,3,4,2,0,3.0,1,984.86
CUST0038945,2022-11-02,30.0,West, Basic,26,3,40.9,0,1,,1,43,1,0,1.0,0,1063.4
CUST0023909,2022-04-23,32.0,North,Basic,32,2,26.2,0,0,20.8,22,5,2,1,,0,838.4
CUST0032502,2024-01-12,26.0,West,Premium,11,2,103.55,0,0,23.0,11,6,0,2,3.0,0,1139.05
CUST0041293,2023-12-16,75.0,North,Basic,12,3,41.65,10,1,32.1,9,7,1,1,3.0,0,449.82
CUST0046261,2022-12-21,35.0,West,Basic,24,5,42.84,0,1,26.2,13,1,0,1,4.0,0,1028.16
CUST0004616,2024-03-26,60.0,North,Basic,9,2,27.2,0,1,29.6,21,4,0,0,5.0,0,244.8
CUST0031518,2023-03-30,35.0,Central,Standard,21,4,66.34,0,0,6.5,7,30,1,1,3.0,0,1393.14
CUST0029653,2023-12-15,38.0,North,Premium,12,4,107.86,5,0,33.3,17,1,0,0,5.0,0,1229.6
CUST0018737,2023-05-15,39.0,WEST,Basic,19,2,28.43,0,1,8.8,5,2,1,1,2.0,0,540.17
CUST0028409,2022-03-14,24.0,South,Premium,34,2,107.16,0,0,,12,9,2,1,3.0,0,3643.44
CUST0019276,2024-04-26,47.0,South,Basic,8,2,39.04,0,0,,23,2,0,0,4.0,0,312.32
CUST0048654,2021-07-21,29.0,East,Standard,41,3,70.54,5,1,102.4,19,2,0,0,5.0,0,2747.53
CUST0004089,2023-10-08,41.0,West,Basic,15,2,31.71,0,1,11.5,11,46,0,1,4.0,0,475.65
CUST0041337,2019-07-25,28.0,West,Standard,66,3,55.83,0,1,39.7,28,3,0,0,4.0,0,3684.78
CUST0017769,2023-12-26,44.0,West,Basic,12,4,46.94,0,0,17.6,7,11,1,1,2.0,1,563.28
CUST0038675,2023-02-15,37.0,South,Standard,22,2,54.63,20,0,8.6,4,45,0,0,3.0,0,961.49
CUST0017214,2024-06-09,48.0,Central,Premium,6,1,101.91,15,1,37.8,14,4,0,0,4.0,0,519.74
CUST0030441,2023-10-10,34.0,South,Standard,14,4,75.75,0,1,13.8,9,6,2,0,3.0,0,1060.5
CUST0014599,2020-07-11,60.0,East,Standard,54,6,83.93,10,0,44.5,14,2,0,0,5.0,1,4079.0
CUST0040481,2023-05-11,36.0,Central,Basic,20,2,35.29,0,1,19.3,4,3,1,0,3.0,0,705.8
CUST0013366,2023-05-30,39.0,North,Basic,19,5,52.35,10,1,8.5,10,5,2,0,3.0,0,895.18
CUST0015336,2022-12-01,34.0,West,Basic,25,2,33.59,0,0,11.9,16,26,0,0,3.0,0,839.75
CUST0008079,2022-03-20,45.0,West,Premium,33,4,117.36,10,1,20.8,10,6,0,0,2.0,0,3485.59
CUST0020153,2024-05-09,40.0,East,Premium,7,4,106.17,0,1,19.7,6,25,0,0,3.0,0,743.19
CUST0017276,2023-03-19,28.0,West,Standard,21,4,64.34,0,0,,23,6,0,2,4.0,0,1351.14
CUST0013814,2023-02-18,45.0,Central,Standard,22,3,79.27,0,1,10.3,4,16,2,0,2.0,0,1743.94
CUST0017670,2021-06-05,31.0,South,Standard,43,5,84.68,0,0,32.8,19,1,1,1,4.0,0,3641.24
CUST0027323,2024-09-12,19.0,North,Standard,3,5,72.03,0,1,41.3,11,14,0,0,3.0,0,216.09
CUST0044665,2023-02-11,19.0,West,Basic,22,2,43.08,0,0,14.0,11,2,0,1,5.0,0,947.76
CUST0007350,2022-02-15,30.0,Central, Basic,35,4,48.04,0,0,11.3,8,18,0,1,4.0,0,1681.4
CUST0046289,2022-12-11,32.0,North,Basic,25,5,57.57,0,1,14.6,3,51,1,0,3.0,0,1439.25
CUST0011762,2022-12-09,53.0,North,Standard,25,2,55.64,0,1,53.3,17,14,1,0,,0,1391.0
CUST0047598,2023-08-27,53.0,North,Standard,16,3,75.74,0,1,36.7,12,22,2,1,3.0,0,1211.84
CUST0016023,2021-08-26,,North,Premium,40,2,109.58,0,0,,5,38,0,1,4.0,0,4383.2
CUST0022154,2022-11-27,61.0,Central,Premium,25,3,109.6,0,1,33.7,16,11,1,0,4.0,0,2740.0
CUST0023777,2022-10-17,71.0,East,Basic,26,1,32.76,5,0,12.9,6,4,1,0,3.0,0,809.17
CUST0009924,2023-10-09,45.0,Central,Basic,14,4,46.88,0,1,10.7,4,36,1,0,2.0,1,656.32
CUST0003330,2021-03-06,41.0,West,Basic,46,3,43.75,0,0,7.9,5,17,1,1,3.0,0,2012.5
CUST0044300,2023-04-30,30.0,Central,Basic,20,5,51.43,0,0,58.4,31,0,0,1,5.0,0,1028.6
CUST0007459,2023-03-22,57.0,South,Basic,21,2,46.66,20,1,26.1,9,9,0,0,4.0,0,783.89
CUST0024760,2023-05-31,63.0,West, Standard,19,3,66.47,0,1,26.1,14,3,0,0,4.0,0,1262.93
CUST0030627,2024-03-15,42.0,East,Basic,9,5,46.57,0,0,18.6,7,41,2,0,4.0,0,419.13
CUST0025486,2024-01-27,45.0,North,Basic,11,2,34.69,0,1,6.2,3,15,1,1,,1,381.59
CUST0017661,2023-12-29,45.0,South,Basic,12,2,33.85,0,0,21.8,8,29,2,0,,0,406.2
CUST0022879,2024-10-01,32.0,NORTH,Premium,3,3,109.43,0,1,15.0,9,44,0,1,4.0,0,328.29
CUST0004801,2023-12-01,47.0,West, Basic,13,4,40.13,0,0,19.3,6,5,1,1,2.0,0,521.69
CUST0004442,2024-02-20,36.0,South,Basic,10,1,31.77,0,0,,7,0,0,0,3.0,0,317.7
CUST0045348,2023-08-15,56.0,Central,Standard,16,1,50.86,0,1,15.8,15,2,1,0,2.0,0,813.76
CUST0020941,2023-01-11,36.0,West,Standard,24,4,75.16,5,0,28.3,11,5,1,2,1.0,0,1713.65
CUST0047879,2022-09-19,62.0,North,Standard,27,3,62.39,0,0,,7,16,2,0,3.0,0,1684.53
CUST0045269,2023-06-14,52.0,East,Basic,18,1,38.89,20,0,34.9,15,5,1,0,3.0,0,560.02
CUST0015121,2023-06-01,45.0,Central,Basic,19,2,27.41,5,1,17.0,3,32,3,0,1.0,0,494.75
CUST0012671,2022-08-03,20.0,North,Basic,29,3,36.63,0,1,12.0,10,5,1,1,,0,1062.27
CUST0031507,2023-01-03,31.0,Central,Basic,24,3,47.93,0,1,39.6,14,2,1,0,3.0,0,1150.32
CUST0046643,2022-01-30,57.0,North,Basic,35,2,40.02,0,0,9.0,4,29,0,2,3.0,0,1400.7
CUST0028993,2022-03-31,28.0,South,Standard,33,3,62.97,0,0,26.9,8,2,1,1,4.0,0,2078.01
CUST0002206,2023-07-13,41.0,Central,Standard,17,1,57.01,0,1,11.9,10,56,2,0,2.0,1,969.17
CUST0006480,2019-04-19,59.0,South,Basic,69,2,32.39,25,0,70.1,42,9,0,1,4.0,0,1676.18
CUST0038472,2021-07-31,49.0,North,Standard,41,1,56.1,0,1,,7,4,0,0,4.0,0,2300.1
CUST0024837,2024-08-20,53.0,Central,Basic,4,2,38.12,15,1,21.0,19,10,1,1,,0,129.61
CUST0018215,2023-03-03,32.0,CENTRAL,Premium,22,3,110.92,0,1,23.6,12,3,0,0,5.0,0,2440.24
CUST0033127,2024-10-01,42.0,Central,Premium,3,2,102.19,0,0,16.7,9,21,0,0,2.0,0,306.57
CUST0048890,2024-09-19,33.0,Central,Standard,3,3,69.01,0,1,19.5,6,12,0,0,2.0,0,207.03
CUST0028741,2024-06-13,28.0,East,Standard,6,1,55.41,0,1,19.2,5,39,3,1,2.0,0,332.46
CUST0037963,2022-12-17,26.0,South,Basic,24,1,25.52,25,1,,14,0,0,0,4.0,0,459.36
CUST0025700,2024-06-20,27.0,East,Standard,6,1,60.18,5,1,12.0,5,47,2,1,1.0,0,343.03
CUST0011534,2022-10-16,70.0,West,Standard,26,4,67.29,25,1,13.4,2,6,0,0,5.0,0,1312.16
CUST0032404,2021-10-20,46.0,East,Basic,38,6,45.77,5,0,23.1,7,34,2,0,3.0,0,1652.3
CUST0039147,2022-08-28,41.0,North,Basic,28,2,36.43,0,1,30.5,5,8,2,1,4.0,0,1020.04
CUST0023717,2023-04-16,58.0,West,Basic,20,3,39.5,10,0,31.6,5,44,0,4,3.0,0,711.0
CUST0021028,2022-06-18,27.0,Central,Standard,30,3,63.13,0,1,17.3,9,3,1,1,,0,1893.9
CUST0000571,2024-07-13,,North,Basic,5,2,36.51,10,1,36.8,18,5,0,0,3.0,0,164.3
CUST0049524,2021-05-04,36.0,South,Premium,44,2,108.28,0,1,7.0,4,2,1,1,2.0,0,4764.32
CUST0039070,2023-09-02,36.0,South,Basic,16,4,48.42,20,1,26.7,14,3,0,0,3.0,0,619.78
CUST0049730,2023-10-08,40.0,East,Standard,15,4,76.15,5,1,33.2,14,1,0,0,5.0,0,1085.14
CUST0008405,2024-01-21,30.0,North,Premium,11,2,95.94,0,1,48.8,17,6,0,0,3.0,0,1055.34
CUST0039743,2024-01-17,51.0,North,Basic,11,2,30.03,0,0,44.2,15,5,0,1,,0,330.33
CUST0032407,2022-04-03,65.0,North,Standard,33,4,71.29,10,1,33.4,26,2,0,0,5.0,0,2117.31
CUST0002296,2024-04-24,41.0,Central,Basic,8,2,26.56,0,0,21.4,7,27,1,0,3.0,0,212.48
CUST0040761,2022-03-27,38.0,South,Premium,33,5,114.97,20,0,9.8,7,9,2,2,1.0,0,3035.21
CUST0010350,2021-01-08,38.0,East,Standard,48,2,63.99,0,1,21.2,11,16,1,1,2.0,0,3071.52
CUST0018429,2022-11-03,33.0,East,Standard,26,2,60.61,25,1,53.7,29,7,0,0,5.0,0,1181.9
CUST0012580,2021-01-02,34.0,West,Standard,48,5,77.0,25,0,51.2,23,1,0,2,4.0,0,2772.0
CUST0049807,2023-05-22,43.0,East,Standard,19,3,74.58,20,0,17.1,13,10,0,1,,0,1133.62
CUST0008051,2024-04-18,41.0,North,Basic,8,2,28.07,0,0,24.5,14,9,2,1,3.0,0,224.56
CUST0035326,2022-08-17,36.0,South,Basic,28,1,24.39,15,1,41.7,19,6,0,0,,0,580.48
CUST0002063,2023-01-30,37.0,South,Standard,23,5,77.9,0,1,28.3,12,12,0,0,4.0,0,1791.7
CUST0047439,2023-06-19,30.0,South,Basic,18,3,39.78,10,0,17.6,9,8,0,0,4.0,0,644.44
CUST0045492,2022-09-21,44.0,Central,Standard,27,3,69.26,25,0,6.2,7,6,1,0,4.0,0,1402.52
CUST0017011,2022-07-14,36.0,South,Basic,30,2,41.38,0,1,50.2,11,13,1,0,3.0,1,1241.4
CUST0002154,2021-11-27,34.0,West,Standard,37,2,52.68,0,1,35.2,14,5,0,0,4.0,0,1949.16
CUST0001320,2024-03-14,44.0,South,Premium,9,3,96.37,10,1,20.2,2,0,2,0,3.0,0,780.6
CUST0049766,2023-06-13,23.0,Central,Basic,18,2,28.45,0,0,10.7,10,10,0,1,3.0,0,512.1
CUST0004025,2022-06-23,41.0,South,Standard,30,3,70.88,0,1,27.5,6,3,0,0,4.0,0,2126.4
CUST0009494,2022-11-22,19.0,South,Standard,25,5,70.7,0,1,47.5,10,13,0,1,,1,1767.5
CUST0033069,2023-07-23,50.0,West,Standard,17,2,66.02,0,0,12.0,2,3,1,0,3.0,0,1122.34
CUST0021736,2023-10-04,29.0,East,Standard,15,6,82.62,15,1,28.6,8,2,0,1,5.0,0,1053.4
CUST0041523,2023-12-27,56.0,North,Standard,12,1,60.99,0,0,22.8,14,0,0,0,,0,731.88
CUST0015030,2023-12-11,39.0,East,Standard,12,2,66.69,0,1,19.3,5,32,1,0,4.0,0,800.28
CUST0006004,2019-07-01,25.0,East,Basic,67,2,23.48,0,0,16.5,7,4,0,2,2.0,0,1573.16
CUST0029009,2022-11-25,20.0,North,Standard,25,5,83.85,15,1,37.7,17,5,1,0,4.0,0,1781.81
CUST0041107,2022-12-18,47.0,East,Standard,24,3,67.65,0,1,36.8,13,6,0,0,4.0,0,1623.6
CUST0004398,2024-10-08,22.0,Central,Standard,2,5,66.75,0,1,12.2,5,1,3,0,,1,133.5
CUST0010852,2024-03-13,62.0,South,Basic,9,3,39.12,10,0,,12,1,2,1,2.0,1,316.87
CUST0022733,2024-01-09,21.0,West,Basic,11,1,26.11,0,1,23.1,8,3,1,1,,0,287.21
CUST0028509,2023-07-19,64.0,Central,Premium,17,1,110.15,20,0,37.8,24,29,1,0,4.0,0,1498.04
CUST0028631,2024-09-13,20.0,South, Basic,3,3,35.74,0,0,11.1,13,2,3,0,3.0,1,107.22
CUST0032188,2020-05-11,53.0,North,Standard,56,2,56.27,0,0,29.5,14,3,1,0,4.0,0,3151.12
CUST0011983,2023-12-20,44.0,South,Standard,12,3,68.52,0,0,,12,17,3,3,2.0,0,822.24
CUST0009464,2023-04-07,48.0,West,Basic,21,3,33.36,0,0,24.8,11,0,0,1,,0,700.56
CUST0012251,2022-12-23,45.0,North,Basic,24,1,25.77,0,1,11.4,3,17,0,2,3.0,0,618.48
CUST0035664,2023-10-20,57.0,West, Standard,14,2,72.65,5,1,,14,7,0,0,4.0,0,966.24
CUST0002464,2024-02-12,47.0,West,Standard,10,1,67.07,0,0,24.7,16,5,1,1,4.0,0,670.7
CUST0044645,2024-04-13,29.0,East, Standard,8,3,61.1,0,1,,8,3,0,0,4.0,0,488.8
CUST0017515,2023-01-07,36.0,Central,Standard,24,2,64.77,25,0,41.2,10,7,0,1,4.0,0,1165.86
CUST0045484,2023-05-13,68.0,South,Basic,19,2,31.96,0,1,16.8,4,15,2,0,3.0,0,607.24
CUST0020501,2022-09-16,33.0,South, Premium,27,1,95.31,0,1,13.2,6,2,1,3,3.0,0,2573.37
CUST0032470,2021-06-03,36.0,West,Standard,43,3,65.35,0,1,13.5,22,28,0,1,5.0,0,2810.05
CUST0006643,2024-04-21,65.0,East,Basic,8,3,41.41,0,1,12.0,4,51,1,0,3.0,1,331.28
CUST0028719,2023-08-16,23.0,South,Standard,16,4,71.95,0,1,7.2,5,60,2,0,1.0,0,1151.2
CUST0011123,2023-01-02,34.0,East,Standard,24,2,63.72,0,1,21.1,11,1,0,0,4.0,0,1529.28
CUST0040563,2022-08-08,55.0,South,Basic,29,1,42.42,0,0,19.7,8,31,2,0,2.0,0,1230.18
CUST0022475,2024-08-18,42.0,South,Standard,4,2,67.58,15,0,4.2,0,120,2,2,1.0,1,229.77
CUST0026843,2024-08-22,53.0,North,Standard,4,4,72.69,0,0,5.2,4,16,0,1,3.0,1,290.76
CUST0018379,2024-08-28,53.0,North,Premium,4,1,97.02,25,0,12.5,9,14,1,3,2.0,1,291.06
CUST0038622,2023-10-22,31.0,West,Standard,14,3,64.27,0,0,46.1,21,1,1,0,4.0,0,899.78
CUST0019348,2021-12-12,32.0,North,Basic,37,4,35.66,0,0,22.7,9,5,1,1,2.0,0,1319.42
CUST0013137,2024-02-18,63.0,North,Basic,10,2,38.84,0,1,,14,0,1,0,4.0,0,388.4
CUST0021558,2023-07-31,28.0,East,Basic,17,5,41.3,0,0,5.5,4,42,0,0,3.0,0,702.1
CUST0043588,2024-03-25,42.0,East,Premium,9,4,112.83,0,1,8.0,2,2,1,1,3.0,0,1015.47
CUST0021781,2024-03-28,39.0,West,Standard,9,3,64.45,20,1,14.8,11,1,2,0,4.0,0,464.04
CUST0007383,2024-01-06,43.0,West,Premium,12,4,115.71,0,1,21.7,7,2,1,0,3.0,0,1388.52
CUST0005082,2023-07-03,50.0,East,Standard,18,3,69.34,15,0,18.4,9,6,0,0,3.0,0,1060.9
CUST0031947,2020-06-09,18.0,North,Standard,55,1,67.45,0,1,25.7,15,4,0,0,3.0,0,3709.75
CUST0007789,2022-05-08,39.0,South,Standard,32,4,74.86,0,1,33.2,4,17,1,1,4.0,0,2395.52
CUST0026840,2024-08-09,26.0,East,Basic,4,6,45.38,0,0,17.9,16,1,0,1,3.0,0,181.52
CUST0008621,2021-03-30,39.0,East,Premium,45,2,105.28,0,1,34.6,16,0,0,0,5.0,0,4737.6
CUST0015723,2022-05-29,34.0,North,Premium,31,3,112.35,0,1,7.2,6,68,3,1,2.0,1,3482.85
CUST0029682,2022-09-21,57.0,East,Basic,27,2,37.37,0,1,14.6,9,35,3,0,1.0,0,1008.99
CUST0035322,2022-08-07,,Central,Premium,29,2,91.97,15,0,33.5,21,1,0,0,5.0,0,2267.06
CUST0031934,2023-08-11,24.0,South,Standard,16,3,72.4,0,0,20.4,5,25,0,2,2.0,0,1158.4
CUST0003731,2024-11-26,25.0,South,Premium,1,2,97.49,0,1,74.4,33,5,0,0,5.0,0,
CUST0016227,2023-07-29,49.0,West,Premium,17,4,115.42,0,0,17.2,12,8,0,0,4.0,0,1962.14
CUST0029656,2023-06-27,,South,Standard,18,4,74.04,0,1,37.0,6,20,2,0,3.0,0,1332.72
CUST0008947,2024-06-18,36.0,West,Basic,6,4,46.54,0,0,23.8,13,5,0,1,4.0,0,279.24
CUST0035187,2023-03-13,41.0,South,Standard,21,1,55.92,0,1,13.1,1,8,0,0,3.0,0,1174.32
CUST0001770,2023-10-09,36.0,West,Standard,14,1,60.69,0,1,15.5,3,14,1,1,,1,849.66
CUST0006434,2021-07-06,54.0,North,Premium,42,1,100.93,0,1,20.0,4,6,1,0,3.0,0,4239.06
CUST0014197,2022-06-20,36.0,East,Basic,30,4,39.83,0,1,20.7,8,53,2,0,3.0,0,1194.9
CUST0044469,2023-06-07,40.0,Central,Basic,19,3,36.75,0,1,26.1,3,43,1,0,2.0,0,698.25
CUST0043699,2021-09-28,45.0,Central,Standard,39,2,64.86,0,1,31.9,15,6,0,0,4.0,0,2529.54
CUST0040389,2024-01-29,54.0,West,Basic,11,6,53.05,0,1,,6,1,1,0,3.0,0,583.55
CUST0014570,2024-11-05,40.0,South,Premium,1,4,116.51,0,1,46.9,13,6,1,0,3.0,0,
CUST0019813,2023-07-30,48.0,East,Standard,17,2,64.63,0,1,22.6,6,26,0,0,,0,1098.71
CUST0018278,2024-04-05,44.0,North,Standard,9,4,67.55,0,0,61.5,19,6,0,0,,0,607.95
CUST0048240,2022-11-09,21.0,West,Premium,26,3,99.02,0,1,47.2,14,6,0,0,5.0,0,2574.52
CUST0018924,2023-08-19,38.0,East,Basic,16,2,33.19,0,1,36.1,5,15,0,0,5.0,0,531.04
CUST0028981,2023-02-02,50.0,East,Basic,23,2,34.94,15,0,26.6,12,9,3,0,2.0,0,683.08
CUST0037568,2022-03-18,30.0,East,Premium,33,1,96.23,0,1,28.6,18,6,0,1,4.0,0,3175.59
CUST0017798,2024-01-15,51.0,West,Basic,11,2,35.61,10,0,27.5,13,4,0,0,5.0,0,352.54
CUST0002291,2022-05-25,65.0,North, Premium,31,2,98.48,0,1,5.0,5,6,1,0,1.0,0,3052.88
CUST0014397,2023-02-08,61.0,South,Standard,23,3,66.98,0,1,19.2,1,4,0,2,3.0,0,1540.54
CUST0003178,2021-07-14,40.0,North,Basic,42,1,31.44,25,0,11.9,1,11,1,0,2.0,0,990.36
CUST0039523,2024-07-12,45.0,East,Standard,5,2,60.55,15,1,23.8,20,3,0,0,,0,257.34
CUST0013844,2022-09-04,46.0,East,Standard,28,4,78.23,0,1,10.4,2,80,1,1,1.0,0,2190.44
CUST0046748,2024-03-14,,Central,Basic,9,4,39.57,5,0,,6,20,1,0,5.0,0,338.32
CUST0005665,2023-04-25,40.0,South,Basic,20,3,48.0,5,0,16.1,7,49,2,1,1.0,1,912.0
CUST0026156,2023-12-04,35.0,North,Standard,13,1,54.26,0,0,15.0,14,1,0,2,3.0,0,705.38
CUST0043748,2023-02-05,49.0,South,Premium,23,1,95.18,0,1,,7,12,0,1,3.0,0,2189.14
CUST0003176,2022-08-29,32.0,West, Basic,28,1,26.62,0,0,18.5,8,23,0,0,4.0,0,745.36
CUST0029752,2022-08-14,32.0,South,Basic,29,2,34.21,10,0,9.6,7,11,3,0,2.0,0,892.88
CUST0013919,2022-10-05,62.0,Central,Basic,27,4,37.18,0,0,28.0,11,8,0,1,4.0,1,1003.86
CUST0003648,2024-01-02,45.0,Central,Basic,12,4,41.7,0,1,19.6,4,10,1,1,2.0,0,500.4
CUST0046769,2024-03-26,53.0,East,Standard,9,1,48.65,0,1,9.6,7,66,1,1,4.0,0,437.85
CUST0014896,2023-09-27,46.0,South,Premium,15,2,104.42,0,1,6.5,6,7,1,0,3.0,0,1566.3
CUST0043358,2023-06-20,43.0,East,Standard,18,2,67.92,0,0,,8,15,3,0,,1,1222.56
CUST0049923,2023-01-29,36.0,South,Standard,23,2,68.21,0,0,51.1,17,4,1,0,4.0,0,1568.83
CUST0044731,2023-08-24,27.0,West,Basic,16,3,33.37,20,1,27.5,6,11,2,0,2.0,0,427.14
CUST0033687,2023-04-19,33.0,East, Standard,20,3,76.53,0,1,41.2,16,1,0,0,5.0,0,1530.6
CUST0042924,2022-12-28,30.0,South,Standard,24,3,63.71,25,1,14.1,8,9,1,0,2.0,0,1146.78
CUST0020068,2022-08-14,27.0,North,Standard,29,2,59.07,5,1,33.6,16,10,0,2,,0,1627.38
CUST0000903,2022-12-11,31.0,Central,Basic,25,2,39.74,10,1,21.8,8,16,2,0,,0,894.15
CUST0005076,2023-09-01,31.0,North,Basic,16,4,50.06,0,0,27.3,10,5,0,2,3.0,0,800.96
CUST0000303,2023-01-30,43.0,South,Standard,23,4,72.8,15,1,37.8,11,1,0,0,4.0,0,1423.24
